basebrgy	basehhno	basewman	BRGAY02	HHNUMB02	WOMAN02	uncmomid	MOMCH02	linenumb	relhead	relmom	relindex	paidcash	sex	monbirth	yearbirt	age	resident	gradecom	inschool	worknow	workpast
13	287	287	13	287	287	11792	1	4	5	5	7	-9	2	3	1980	22	1	13	1	0	0
13	287	287	13	287	287	11792	1	5	5	5	34	-9	2	11	1983	18	1	11	0	0	0
13	287	287	13	287	287	11792	1	6	26	15	28	0	1	3	1976	25	1	6	0	1	-9
13	287	287	13	287	287	11792	1	7	26	15	14	0	1	2	1991	11	2	3	1	0	0
13	466	466	13	4002	466	11941	2	1	0	32	32	-9	2	11	1959	42	1	12	0	1	-9
13	161	161	13	161	161	11701	1	1	0	1	2	-9	1	5	1953	48	1	10	0	1	-9
13	161	161	13	161	161	11701	1	2	1	32	32	-9	2	1	1960	42	1	8	0	0	0
13	161	161	13	161	161	11701	1	3	5	5	34	-9	2	6	1983	18	1	12	1	0	0
13	161	161	13	161	161	11701	1	4	4	4	6	-9	1	1	1985	17	1	10	1	0	0
13	161	161	13	161	161	11701	1	5	4	4	6	-9	1	1	1996	6	1	0	1	0	0
13	161	161	13	161	161	11701	1	6	17	2	10	0	1	10	1925	76	1	6	0	0	0
13	319	319	13	319	319	11807	1	1	0	1	2	-9	1	5	1952	49	1	4	0	1	-9
13	319	319	13	319	319	11807	1	2	1	32	32	-9	2	7	1951	50	1	6	0	0	0
13	319	319	13	319	319	11807	1	3	4	4	6	-9	1	8	1977	24	1	11	0	0	1
13	319	319	13	319	319	11807	1	4	4	4	34	-9	1	10	1983	18	1	11	0	1	-9
13	319	319	13	319	319	11807	1	5	4	4	6	0	1	11	1973	28	1	13	0	1	-9
13	319	319	13	319	319	11807	1	6	20	20	22	0	2	9	1974	27	1	13	0	0	1
13	319	319	13	319	319	11807	1	7	8	8	15	0	1	12	1993	8	1	1	1	0	0
13	319	319	13	319	319	11807	1	8	9	9	16	0	2	6	1996	5	1	-9	-9	-9	-9
13	319	319	13	319	319	11807	1	9	8	8	15	0	1	6	2001	0	1	-9	-9	-9	-9
13	262	262	13	262	262	11778	2	1	0	1	2	-9	1	7	1944	57	1	10	0	0	0
13	262	262	13	262	262	11778	2	2	1	32	32	-9	2	5	1944	57	1	6	0	0	0
13	262	262	13	262	262	11778	2	3	5	5	7	-9	2	6	1976	25	1	11	0	1	-9
13	262	262	13	262	262	11778	2	4	5	5	7	-9	2	5	1979	22	1	11	0	0	1
13	262	262	13	262	262	11778	2	5	4	4	6	-9	1	8	1981	20	1	11	0	0	1
13	260	261	13	260	261	11777	1	1	0	1	2	-9	1	11	1958	43	1	6	0	1	-9
13	260	261	13	260	261	11777	1	2	1	32	32	-9	2	1	1964	38	1	8	0	1	-9
13	260	261	13	260	261	11777	1	3	5	5	7	-9	2	1	1980	22	1	10	0	1	-9
13	260	261	13	260	261	11777	1	4	4	4	6	-9	1	9	1981	20	1	6	0	1	-9
13	260	261	13	260	261	11777	1	5	4	4	34	-9	1	8	1983	18	1	3	0	0	0
13	260	261	13	260	261	11777	1	6	5	5	7	-9	2	5	1987	14	1	6	1	0	0
13	260	261	13	260	261	11777	1	7	5	5	7	-9	2	11	1988	13	1	6	1	0	0
13	334	334	13	334	334	11820	1	1	0	1	2	-9	1	4	1951	50	1	10	0	1	-9
13	334	334	13	334	334	11820	1	2	1	32	32	-9	2	10	1951	50	1	11	0	1	-9
13	334	334	13	334	334	11820	1	3	5	5	7	-9	2	9	1976	25	1	11	0	1	-9
13	334	334	13	334	334	11820	1	4	4	4	6	-9	1	4	1980	21	1	11	0	1	-9
13	334	334	13	334	334	11820	1	5	4	4	34	-9	1	10	1983	18	1	10	1	0	0
13	334	334	13	334	334	11820	1	6	26	15	14	0	1	7	1983	18	1	9	0	1	-9
13	303	303	13	303	303	11798	1	1	0	1	2	-9	1	10	1956	45	1	3	0	1	-9
13	303	303	13	303	303	11798	1	2	1	32	32	-9	2	8	1961	40	1	6	0	1	-9
13	303	303	13	303	303	11798	1	3	5	5	7	-9	2	11	1979	22	1	8	0	1	-9
13	303	303	13	303	303	11798	1	4	5	5	7	-9	2	9	1981	20	1	11	0	1	-9
13	303	303	13	303	303	11798	1	5	5	5	34	-9	2	7	1983	18	1	11	0	1	-9
13	303	303	13	303	303	11798	1	6	5	5	7	-9	2	12	1985	16	1	9	1	1	-9
13	303	303	13	303	303	11798	1	7	4	4	6	-9	1	3	1988	13	1	6	1	0	0
13	303	303	13	303	303	11798	1	8	3	18	11	0	2	2	1934	68	1	0	0	1	-9
13	440	440	13	440	440	11916	1	1	0	1	2	-9	1	9	1961	40	1	6	0	1	-9
13	440	440	13	440	440	11916	1	2	1	32	32	-9	2	11	1964	37	1	8	0	1	-9
13	440	440	13	440	440	11916	1	3	5	5	7	-9	2	4	1982	19	1	11	0	0	0
13	440	440	13	440	440	11916	1	4	4	4	34	-9	1	1	1984	18	1	10	1	1	-9
13	119	119	13	119	119	11672	1	1	0	1	2	-9	1	3	1943	59	1	6	0	0	0
13	119	119	13	119	119	11672	1	2	1	32	32	-9	2	12	1944	57	1	2	0	1	-9
13	119	119	13	119	119	11672	1	3	4	4	6	-9	1	7	1973	28	1	14	1	1	-9
13	119	119	13	119	119	11672	1	4	4	4	6	-9	1	10	1975	26	1	14	1	1	-9
13	119	119	13	119	119	11672	1	5	4	4	6	-9	1	8	1977	24	1	6	0	0	0
13	119	119	13	119	119	11672	1	6	5	5	7	-9	2	7	1979	22	1	11	0	1	-9
13	119	119	13	119	119	11672	1	7	5	5	34	-9	2	6	1983	18	1	10	1	0	0
13	119	119	13	119	119	11672	1	8	4	4	6	-9	1	6	1988	13	1	5	1	0	0
13	342	342	13	342	342	11828	1	1	0	1	2	-9	1	2	1960	42	1	14	0	1	-9
13	342	342	13	342	342	11828	1	2	1	32	32	-9	2	4	1963	38	1	9	0	1	-9
13	342	342	13	342	342	11828	1	3	4	4	34	-9	1	9	1983	18	1	6	1	1	-9
13	342	342	13	342	342	11828	1	4	4	4	6	-9	1	2	1988	14	1	6	1	0	0
13	342	342	13	342	342	11828	1	5	5	5	7	-9	2	6	1989	12	1	3	1	0	0
13	342	342	13	342	342	11828	1	6	5	5	7	-9	2	5	1992	9	1	2	1	0	0
13	342	342	13	342	342	11828	1	7	5	5	7	-9	2	3	1996	5	1	-9	-9	-9	-9
13	342	342	13	342	342	11828	1	8	4	4	6	-9	1	11	1997	4	1	-9	-9	-9	-9
13	342	342	13	342	342	11828	1	9	4	4	6	-9	1	2	1999	3	1	-9	-9	-9	-9
13	342	342	13	342	342	11828	1	10	5	5	7	-9	2	8	2000	1	1	-9	-9	-9	-9
13	443	443	13	443	443	13321	1	1	0	1	2	-9	1	10	1963	38	1	6	0	1	-9
13	443	443	13	443	443	13321	1	2	1	32	32	-9	2	1	1963	39	1	4	0	0	0
13	443	443	13	443	443	13321	1	3	4	4	6	-9	1	2	1981	21	1	11	0	1	-9
13	443	443	13	443	443	13321	1	4	4	4	351	-9	1	12	1983	18	1	11	0	1	-9
13	443	443	13	443	443	13321	1	5	4	4	352	-9	1	12	1983	18	1	11	0	1	-9
13	453	453	13	453	453	11928	1	1	0	6	12	0	1	3	1955	46	1	17	0	1	-9
13	453	453	13	453	453	11928	1	2	3	3	11	0	2	7	1932	69	1	6	0	0	0
13	453	453	13	453	453	11928	1	3	7	32	32	-9	2	9	1961	40	1	11	0	1	-9
13	453	453	13	453	453	11928	1	4	15	4	6	-9	1	1	1983	19	1	9	0	0	0
13	453	453	13	453	453	11928	1	5	16	5	34	-9	2	3	1984	18	1	11	1	0	0
13	453	453	13	453	453	11928	1	6	26	26	14	0	1	1	1981	21	1	14	1	0	0
13	517	517	13	3343	517	11973	1	1	0	1	2	-9	1	1	1950	52	1	8	0	1	-9
13	517	517	13	3343	517	11973	1	2	1	32	32	-9	2	11	1953	48	1	8	0	0	0
13	517	517	13	3343	517	11973	1	3	5	5	7	-9	2	2	1976	26	1	10	0	1	-9
13	517	517	13	3343	517	11973	1	4	5	5	7	-9	2	12	1979	22	1	6	0	0	1
13	517	517	13	3343	517	11973	1	5	5	5	34	-9	2	4	1984	17	1	11	0	0	0
13	517	517	13	3343	517	11973	1	6	4	4	6	-9	1	5	1987	14	1	8	1	0	0
13	517	517	13	3343	517	11973	1	7	4	4	6	-9	1	12	1990	11	1	4	1	0	0
13	517	517	13	3343	517	11973	1	8	4	4	6	-9	1	9	1996	5	1	-9	-9	-9	-9
13	517	517	13	3343	517	11973	1	9	4	4	6	-9	1	9	1996	5	1	-9	-9	-9	-9
13	517	517	13	3343	517	11973	1	10	5	5	7	0	2	5	1974	27	1	6	0	1	-9
13	517	517	13	3343	517	11973	1	11	9	9	16	0	2	11	1992	9	1	2	1	0	0
13	517	517	13	3343	517	11973	1	12	9	9	16	0	2	8	1998	3	1	-9	-9	-9	-9
13	431	431	13	431	431	11907	1	1	0	1	2	-9	1	11	1959	42	1	8	0	1	-9
13	431	431	13	431	431	11907	1	2	1	32	32	-9	2	3	1959	42	1	10	0	1	-9
13	431	431	13	431	431	11907	1	3	4	4	6	-9	1	10	1982	19	1	11	0	0	0
13	431	431	13	431	431	11907	1	4	5	5	34	-9	2	1	1984	18	1	11	0	0	1
13	431	431	13	431	431	11907	1	5	5	5	7	-9	2	12	1985	16	1	9	1	0	0
13	170	170	13	2118	170	11709	1	1	0	1	2	-9	1	4	1956	45	1	9	0	1	-9
13	170	170	13	2118	170	11709	1	2	1	32	32	-9	2	12	1957	44	1	6	0	0	0
13	170	170	13	2118	170	11709	1	3	4	4	6	-9	1	11	1981	20	1	10	1	1	-9
13	170	170	13	2118	170	11709	1	4	4	4	34	-9	1	7	1983	18	1	11	0	0	1
13	170	170	13	2118	170	11709	1	5	4	4	6	-9	1	1	1985	17	1	10	1	0	0
13	170	170	13	2118	170	11709	1	6	5	5	7	-9	2	1	1988	14	1	6	1	0	0
13	170	170	13	2118	170	11709	1	7	4	4	6	-9	1	2	1992	10	1	3	1	0	0
13	234	234	13	234	234	11760	1	1	0	1	2	-9	1	1	1953	49	1	8	0	1	-9
13	234	234	13	234	234	11760	1	2	1	32	32	-9	2	10	1954	47	1	3	0	1	-9
13	234	234	13	234	234	11760	1	3	5	5	7	-9	2	4	1972	29	1	15	0	1	-9
13	234	234	13	234	234	11760	1	4	5	5	7	-9	2	9	1973	28	1	13	0	0	0
13	234	234	13	234	234	11760	1	5	4	4	6	-9	1	7	1975	26	1	11	0	1	-9
13	234	234	13	234	234	11760	1	6	4	4	6	-9	1	8	1978	23	1	6	0	0	0
13	234	234	13	234	234	11760	1	7	5	5	7	-9	2	9	1980	21	1	15	0	1	-9
13	234	234	13	234	234	11760	1	8	5	5	7	-9	2	5	1982	19	1	13	0	1	-9
13	234	234	13	234	234	11760	1	9	5	5	34	-9	2	8	1983	18	1	12	1	0	0
13	234	234	13	234	234	11760	1	10	4	4	6	-9	1	10	1986	15	1	8	1	0	0
13	234	234	13	234	234	11760	1	11	4	4	6	-9	1	1	1988	14	1	4	1	0	0
13	234	234	13	234	234	11760	1	12	5	5	7	-9	2	2	1990	12	1	4	1	0	0
13	234	234	13	234	234	11760	1	13	5	5	7	-9	2	3	1991	11	1	4	1	0	0
13	375	375	13	375	375	11858	1	1	0	1	2	-9	1	3	1951	51	1	9	0	0	0
13	375	375	13	375	375	11858	1	2	1	32	32	-9	2	12	1956	45	1	4	0	1	-9
13	375	375	13	375	375	11858	1	4	40	5	7	0	2	12	1976	25	1	11	0	1	-9
13	375	375	13	375	375	11858	1	5	39	4	6	0	1	8	1978	23	3	9	0	0	1
13	375	375	13	375	375	11858	1	3	5	5	34	-9	2	9	1983	18	1	11	0	1	-9
13	265	265	13	265	265	11781	1	1	0	1	2	-9	1	1	1943	59	1	11	0	1	-9
13	265	265	13	265	265	11781	1	2	1	32	32	-9	2	12	1949	52	1	15	0	0	0
13	265	265	13	265	265	11781	1	3	4	4	6	-9	1	11	1973	28	1	16	0	1	-9
13	265	265	13	265	265	11781	1	4	5	5	34	-9	2	9	1983	18	1	13	1	0	0
13	265	265	13	265	265	11781	1	5	31	23	28	0	1	10	1920	81	1	4	0	0	0
13	373	373	13	373	373	11856	2	1	0	1	2	-9	1	12	1950	51	1	11	0	1	-9
13	373	373	13	373	373	11856	2	2	1	32	32	-9	2	8	1952	49	1	11	0	1	-9
13	373	373	13	373	373	11856	2	3	5	5	7	-9	2	2	1982	20	1	12	0	0	0
13	373	373	13	373	373	11856	2	4	4	4	6	-9	1	3	1989	12	1	5	1	0	0
13	373	373	13	373	373	11856	2	5	5	5	7	-9	2	6	1993	8	1	1	0	0	0
13	518	518	13	518	518	11974	2	1	0	1	2	-9	1	2	1957	45	1	12	0	1	-9
13	518	518	13	518	518	11974	2	2	1	32	32	-9	2	5	1960	41	1	15	0	1	-9
13	518	518	13	518	518	11974	2	3	4	4	6	-9	1	6	1985	16	1	10	1	0	0
13	518	518	13	518	518	11974	2	4	5	5	7	-9	2	9	1989	12	1	6	1	0	0
13	518	518	13	518	518	11974	2	5	4	4	6	-9	1	2	1991	11	1	5	1	0	0
13	208	208	13	208	208	11740	1	1	0	1	2	-9	1	12	1952	49	1	13	0	0	0
13	208	208	13	208	208	11740	1	2	1	32	32	-9	2	8	1954	47	1	13	0	1	-9
13	208	208	13	208	208	11740	1	3	4	4	6	-9	1	12	1976	25	1	12	0	1	-9
13	208	208	13	208	208	11740	1	4	4	4	6	-9	1	7	1978	23	1	12	1	0	0
13	208	208	13	208	208	11740	1	5	4	4	34	-9	1	7	1983	18	1	4	0	0	1
13	208	208	13	208	208	11740	1	6	4	4	6	-9	1	6	1991	10	1	2	1	0	0
13	498	498	13	498	498	11964	1	1	0	1	2	-9	1	3	1950	51	1	6	0	1	-9
13	498	498	13	498	498	11964	1	2	1	32	32	-9	2	1	1953	49	1	6	0	0	0
13	498	498	13	498	498	11964	1	3	5	5	7	-9	2	1	1975	27	1	6	0	0	0
13	498	498	13	498	498	11964	1	4	4	4	6	-9	1	8	1977	24	1	11	0	0	0
13	498	498	13	498	498	11964	1	5	5	5	7	-9	2	9	1980	21	1	11	0	1	-9
13	498	498	13	498	498	11964	1	6	5	5	34	-9	2	3	1984	18	1	11	0	0	0
13	372	372	13	372	372	11855	1	1	0	1	2	-9	1	12	1962	39	1	15	0	1	-9
13	372	372	13	372	372	11855	1	2	1	32	32	-9	2	3	1961	41	1	11	0	0	0
13	372	372	13	372	372	11855	1	3	4	4	34	-9	1	9	1983	18	1	11	1	0	0
13	372	372	13	372	372	11855	1	4	4	4	6	-9	1	2	1985	17	1	10	1	0	0
13	487	487	13	487	487	11956	1	1	0	32	32	-9	2	5	1959	42	1	6	0	1	-9
13	487	487	13	487	487	11956	1	2	1	1	2	-9	1	12	1956	45	1	6	0	0	1
13	487	487	13	487	487	11956	1	3	4	4	6	-9	1	3	1982	20	1	10	0	1	-9
13	487	487	13	487	487	11956	1	4	4	4	34	-9	1	3	1984	18	1	8	0	1	-9
13	487	487	13	487	487	11956	1	5	17	17	10	0	1	12	1931	70	1	5	0	0	0
13	476	476	13	476	476	11948	1	1	0	1	2	-9	1	11	1953	48	1	11	0	1	-9
13	476	476	13	476	476	11948	1	2	1	32	32	-9	2	5	1958	43	1	6	0	1	-9
13	476	476	13	476	476	11948	1	3	4	4	6	-9	1	2	1982	20	1	11	0	0	0
13	476	476	13	476	476	11948	1	4	5	5	34	-9	2	4	1984	17	1	9	1	1	-9
13	476	476	13	476	476	11948	1	5	5	5	7	-9	2	2	1991	11	1	4	1	1	-9
13	476	476	13	476	476	11948	1	6	5	5	7	-9	2	5	1997	4	1	-9	-9	-9	-9
13	456	456	13	456	456	11931	1	1	0	32	32	-9	2	6	1958	43	1	6	0	1	-9
13	456	456	13	456	456	11931	1	2	4	4	6	-9	1	4	1980	21	1	13	0	1	-9
13	456	456	13	456	456	11931	1	3	4	4	6	-9	1	5	1982	19	1	9	1	0	0
13	456	456	13	456	456	11931	1	4	5	5	34	-9	2	4	1984	17	1	11	0	0	0
13	78	78	13	78	78	11644	1	1	0	1	2	-9	1	6	1946	55	1	12	0	1	-9
13	78	78	13	78	78	11644	1	2	1	32	32	-9	2	4	1959	42	1	6	0	0	0
13	78	78	13	78	78	11644	1	3	4	4	6	-9	1	3	1979	22	1	11	0	0	0
13	78	78	13	78	78	11644	1	4	5	5	34	-9	2	5	1983	18	1	10	1	0	0
13	78	78	13	78	78	11644	1	5	4	4	6	-9	1	2	1986	16	1	9	1	0	0
13	78	78	13	78	78	11644	1	6	4	4	6	-9	1	7	1991	10	1	4	1	0	0
13	78	78	13	78	78	11644	1	7	4	4	6	-9	1	9	1998	3	1	-9	-9	-9	-9
13	78	78	13	78	78	11644	1	8	6	21	12	0	1	-8	1944	57	1	11	0	0	0
13	419	419	13	419	419	11895	1	1	0	1	2	-9	1	3	1953	49	1	6	0	1	-9
13	419	419	13	419	419	11895	1	2	1	32	32	-9	2	2	1956	46	1	6	0	0	1
13	419	419	13	419	419	11895	1	3	4	4	34	-9	1	11	1983	18	1	6	1	1	-9
13	419	419	13	419	419	11895	1	4	5	5	7	-9	2	3	1986	16	1	9	1	1	-9
13	419	419	13	419	419	11895	1	5	4	4	6	-9	1	6	1993	8	1	2	1	0	0
13	419	419	13	419	419	11895	1	6	4	4	6	-9	1	7	1996	5	1	-9	-9	-9	-9
13	419	419	13	419	419	11895	1	7	4	4	6	0	1	9	1979	22	3	6	0	0	1
13	419	419	13	419	419	11895	1	8	20	20	22	0	2	9	1974	27	3	11	0	0	0
13	419	419	13	419	419	11895	1	9	8	8	15	0	1	7	2000	1	3	-9	-9	-9	-9
13	419	419	13	419	419	11895	1	10	8	8	15	0	1	9	2001	0	3	-9	-9	-9	-9
13	419	419	13	419	419	11895	1	11	31	31	31	0	2	10	1994	7	3	0	0	0	0
13	526	526	13	2221	526	11980	2	1	0	1	2	-9	1	6	1964	37	1	9	0	0	1
13	526	526	13	2221	526	11980	2	2	1	32	32	-9	2	10	1965	36	1	11	0	1	-9
13	526	526	13	2221	526	11980	2	3	5	5	7	-9	2	9	1985	16	1	9	1	0	0
13	526	526	13	2221	526	11980	2	4	4	4	6	-9	1	12	1987	14	1	6	1	0	0
13	526	526	13	2221	526	11980	2	5	4	4	6	-9	1	7	1989	13	1	4	1	0	0
13	526	526	13	2221	526	11980	2	6	5	5	7	-9	2	9	1990	11	1	2	1	0	0
13	526	526	13	2221	526	11980	2	7	4	4	6	-9	1	5	1992	9	1	2	1	0	0
13	200	200	13	200	200	11735	1	1	0	1	2	-9	1	8	1942	59	1	8	0	1	-9
13	200	200	13	200	200	11735	1	2	1	32	32	-9	2	12	1952	49	1	6	0	1	-9
13	200	200	13	200	200	11735	1	3	4	4	6	-9	1	8	1978	23	1	11	0	1	-9
13	200	200	13	200	200	11735	1	4	5	5	34	-9	2	8	1983	18	1	11	0	0	0
13	200	200	13	200	200	11735	1	5	5	5	7	-9	2	12	1988	13	1	6	1	0	0
13	362	362	13	362	362	11846	1	1	0	32	32	-9	2	10	1961	40	1	11	0	1	-9
13	362	362	13	362	362	11846	1	2	1	1	2	-9	1	3	1956	45	1	11	0	1	-9
13	362	362	13	362	362	11846	1	3	4	4	6	-9	1	9	1980	21	1	11	0	0	0
13	362	362	13	362	362	11846	1	4	4	4	6	-9	1	12	1981	20	1	10	0	0	0
13	362	362	13	362	362	11846	1	5	4	4	34	-9	1	9	1983	18	1	11	0	1	-9
13	362	362	13	362	362	11846	1	6	5	5	7	-9	2	9	1986	15	1	9	1	0	0
13	362	362	13	362	362	11846	1	7	4	4	6	-9	1	10	1993	8	1	1	1	0	0
13	362	362	13	362	362	11846	1	8	5	5	7	-9	2	12	1997	4	1	-9	-9	-9	-9
13	362	362	13	362	362	11846	1	9	15	15	14	0	1	6	1971	30	1	9	0	0	0
13	362	362	13	362	362	11846	1	10	15	15	14	0	1	1	1975	27	1	6	0	0	0
13	362	362	13	362	362	11846	1	11	16	16	14	0	2	4	1977	24	1	9	0	0	0
13	362	362	13	362	362	11846	1	12	16	16	14	0	2	9	1983	18	1	9	0	0	0
13	362	362	13	362	362	11846	1	13	13	13	11	0	2	4	1940	61	1	4	0	0	0
13	96	96	13	96	96	11656	1	1	0	1	2	-9	1	2	1939	63	1	8	0	0	0
13	96	96	13	96	96	11656	1	2	1	32	32	-9	2	8	1939	62	1	6	0	1	-9
13	96	96	13	96	96	11656	1	3	4	4	6	-9	1	4	1971	30	1	8	0	0	0
13	96	96	13	96	96	11656	1	4	4	4	6	-9	1	6	1973	28	1	10	0	1	-9
13	96	96	13	96	96	11656	1	5	4	4	34	-9	1	6	1983	18	1	8	0	1	-9
13	96	96	13	96	96	11656	1	6	4	4	6	0	1	7	1976	25	1	8	0	1	-9
13	96	96	13	96	96	11656	1	7	20	20	22	0	2	12	1980	21	1	8	0	0	0
13	96	96	13	96	96	11656	1	8	9	9	16	0	2	12	1998	3	1	-9	-9	-9	-9
13	96	96	13	96	96	11656	1	9	8	8	15	0	1	11	1999	2	1	-9	-9	-9	-9
13	96	96	13	96	96	11656	1	10	8	8	15	0	1	9	2001	0	1	-9	-9	-9	-9
13	80	80	13	80	80	11646	1	1	0	1	2	-9	1	9	1956	45	1	9	0	1	-9
13	80	80	13	80	80	11646	1	2	1	32	32	-9	2	11	1963	38	1	11	0	1	-9
13	80	80	13	80	80	11646	1	3	5	5	7	-9	2	8	1981	20	1	14	1	0	0
13	80	80	13	80	80	11646	1	4	4	4	34	-9	1	6	1983	18	1	12	1	1	-9
13	80	80	13	80	80	11646	1	5	5	5	7	-9	2	2	1985	17	1	10	1	0	0
13	80	80	13	80	80	11646	1	6	24	13	11	0	2	5	1931	70	1	6	0	0	0
13	80	80	13	80	80	11646	1	7	37	16	28	0	2	4	1988	13	1	6	1	0	0
13	176	176	13	176	176	11713	1	1	0	1	2	-9	1	3	1949	52	1	16	0	1	-9
13	176	176	13	176	176	11713	1	2	1	32	32	-9	2	9	1956	45	1	16	0	1	-9
13	176	176	13	176	176	11713	1	3	5	5	7	-9	2	2	1980	22	1	14	1	0	0
13	176	176	13	176	176	11713	1	4	5	5	7	-9	2	5	1981	20	1	14	1	0	0
13	176	176	13	176	176	11713	1	5	4	4	34	-9	1	6	1983	18	1	12	1	0	0
13	176	176	13	176	176	11713	1	6	5	5	7	-9	2	6	1988	13	1	6	1	0	0
13	481	481	13	481	481	11951	1	1	0	1	2	-9	1	9	1953	48	1	6	0	1	-9
13	481	481	13	481	481	11951	1	2	1	32	32	-9	2	3	1955	47	1	8	0	1	-9
13	481	481	13	481	481	11951	1	3	5	5	7	-9	2	4	1979	22	1	15	0	0	0
13	481	481	13	481	481	11951	1	4	4	4	6	-9	1	8	1980	21	1	12	0	1	-9
13	481	481	13	481	481	11951	1	5	5	5	7	-9	2	4	1982	19	1	13	1	0	1
13	481	481	13	481	481	11951	1	6	4	4	34	-9	1	3	1984	18	1	10	1	0	0
13	481	481	13	481	481	11951	1	7	5	5	7	-9	2	2	1986	16	1	9	1	0	0
13	481	481	13	481	481	11951	1	8	5	5	7	-9	2	8	1988	13	1	6	1	0	0
13	481	481	13	481	481	11951	1	9	4	4	6	-9	1	7	1990	11	1	4	1	0	0
13	160	160	13	160	160	11700	1	1	0	1	2	-9	1	6	1956	45	1	6	0	1	-9
13	160	160	13	160	160	11700	1	2	1	32	32	-9	2	6	1957	44	1	11	0	1	-9
13	160	160	13	160	160	11700	1	3	5	5	34	-9	2	7	1983	18	1	10	0	0	0
13	160	160	13	160	160	11700	1	4	4	4	6	-9	1	1	1990	12	1	3	1	0	0
13	160	160	13	160	160	11700	1	5	4	4	6	-9	1	5	1998	3	1	-9	-9	-9	-9
13	160	160	13	160	160	11700	1	6	4	4	6	0	1	2	1978	24	2	11	0	1	-9
13	160	160	13	160	160	11700	1	7	20	20	22	0	2	12	1983	18	2	6	0	0	0
13	160	160	13	160	160	11700	1	8	8	8	15	0	1	9	2001	0	2	-9	-9	-9	-9
13	241	241	13	241	241	11764	2	1	0	32	32	-9	2	5	1963	38	1	8	0	1	-9
13	241	241	13	241	241	11764	2	2	4	4	6	-9	1	3	1987	14	1	3	0	0	0
13	241	241	13	241	241	11764	2	3	4	4	6	-9	1	9	1989	12	1	4	0	0	0
13	241	241	13	241	241	11764	2	4	4	4	6	-9	1	10	1990	11	1	3	0	0	0
13	241	241	13	241	241	11764	2	5	4	4	6	-9	1	5	1997	4	1	-9	-9	-9	-9
13	241	241	13	241	241	11764	2	6	4	4	6	-9	1	10	1999	2	1	-9	-9	-9	-9
13	241	241	13	241	241	11764	2	7	4	4	6	-9	1	9	2001	0	1	-9	-9	-9	-9
13	134	134	13	3000	134	11684	1	1	0	1	2	-9	1	9	1964	37	1	10	0	1	-9
13	134	134	13	3000	134	11684	1	2	1	32	32	-9	2	6	1966	35	1	4	0	1	-9
13	134	134	13	3000	134	11684	1	3	4	4	34	-9	1	6	1983	18	1	4	0	1	-9
13	134	134	13	3000	134	11684	1	4	5	5	7	-9	2	3	1985	17	1	8	0	1	-9
13	134	134	13	3000	134	11684	1	5	5	5	7	-9	2	8	1991	10	1	3	1	0	0
13	134	134	13	3000	134	11684	1	6	21	6	12	0	1	10	1978	23	1	10	0	1	-9
13	134	134	13	3000	134	11684	1	7	26	15	14	0	1	9	1982	19	1	0	0	0	1
13	134	134	13	3000	134	11684	1	8	26	15	14	0	1	-8	1986	15	1	2	0	0	1
13	211	211	13	211	211	11743	1	1	0	1	2	-9	1	7	1956	45	1	4	0	1	-9
13	211	211	13	211	211	11743	1	2	1	32	32	-9	2	1	1948	54	1	15	0	0	0
13	211	211	13	211	211	11743	1	3	5	5	7	-9	2	7	1979	22	1	11	0	0	0
2	60	60	13	3162	60	10173	1	1	0	1	2	-9	1	3	1946	56	1	6	0	1	-9
13	211	211	13	211	211	11743	1	4	5	5	7	-9	2	9	1980	21	1	15	0	0	0
2	60	60	13	3162	60	10173	1	2	1	32	32	-9	2	12	1958	43	1	15	0	1	-9
13	211	211	13	211	211	11743	1	5	4	4	34	-9	1	8	1983	18	1	11	1	1	-9
13	211	211	13	211	211	11743	1	6	5	5	7	-9	2	8	1985	16	1	10	1	0	0
2	60	60	13	3162	60	10173	1	3	5	5	34	-9	2	7	1983	18	1	13	1	1	-9
13	211	211	13	211	211	11743	1	7	4	4	6	-9	1	7	1992	9	1	2	1	0	0
2	60	60	13	3162	60	10173	1	4	4	4	6	-9	1	8	1985	16	1	10	0	1	-9
13	211	211	13	211	211	11743	1	8	5	5	7	-9	2	10	1993	8	1	1	1	0	0
13	211	211	13	211	211	11743	1	9	7	22	13	0	2	1	1965	37	1	11	0	1	-9
13	211	211	13	211	211	11743	1	10	16	27	14	0	2	6	2000	1	1	-9	-9	-9	-9
2	60	60	13	3162	60	10173	1	5	5	5	7	-9	2	7	1990	11	1	3	1	0	0
2	60	60	13	3162	60	10173	1	6	4	4	6	-9	1	6	1993	8	1	1	1	0	0
2	60	60	13	3162	60	10173	1	7	18	3	11	0	2	5	1921	80	1	5	0	0	0
2	60	60	13	3162	60	10173	1	8	24	13	28	0	2	2	1916	86	1	4	0	0	0
2	60	60	13	3162	60	10173	1	9	27	16	14	0	2	12	1987	14	1	12	0	0	0
13	430	430	13	430	430	11906	1	1	0	1	2	-9	1	2	1959	43	1	4	0	0	1
13	430	430	13	430	430	11906	1	2	1	32	32	-9	2	2	1960	42	1	10	0	1	-9
13	430	430	13	430	430	11906	1	3	5	5	34	-9	2	3	1984	18	1	10	0	0	0
13	430	430	13	430	430	11906	1	4	4	4	6	-9	1	6	1986	15	1	8	0	1	-9
13	430	430	13	430	430	11906	1	5	4	4	6	-9	1	1	1988	14	1	6	1	0	0
13	430	430	13	430	430	11906	1	6	5	5	7	-9	2	10	1989	12	1	5	1	0	0
